txn_id,user_id,account_id,merchant_id,amount,txn_type,category,subcategory,raw_description,clean_description,payment_mode,user_verified,is_recurring,confidence_score,balance_after_txn,txn_timestamp,cat_method,source_type,is_anomalous,anomaly_score,user_verified_category,location,recurring_group_id,ml_metadata
84,1,1,3,1492.05,debit,Groceries,Vegetables,BIGBASKET ONLINE GRC 03102025 TXN779172,bigbasket grocery purchase,UPI,false,false,0.8898,176065.75,2025-10-03T13:53:00Z,ml_model,csv_import,false,0.0709,false,"Thane, MH",,"{""month"": 10, ""day_of_week"": 4, ""hour"": 13, ""rolling_avg_spend"": 1200.0, ""category_volatility"": 0.21, ""balance_after_txn"": 176065.75, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.8112, ""daily_txn_freq"": 2.45, ""avg_spend_per_category"": 1191.6, ""spend_std_dev"": 336.0, ""expense_volatility"": 21.0, ""is_odd_hour"": 0}"
85,1,1,20,605.0,debit,Groceries,Vegetables,RELIANCE FRESH STORE 12 16102025 TXN728492,reliance fresh grocery purchase,NetBanking,false,false,0.9245,175460.75,2025-10-16T13:29:00Z,rule_based,csv_import,false,0.1064,false,"Thane, MH",,"{""month"": 10, ""day_of_week"": 3, ""hour"": 13, ""rolling_avg_spend"": 1200.0, ""category_volatility"": 0.21, ""balance_after_txn"": 175460.75, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -1.6528, ""daily_txn_freq"": 3.7, ""avg_spend_per_category"": 1370.12, ""spend_std_dev"": 336.0, ""expense_volatility"": 21.0, ""is_odd_hour"": 0}"
86,1,1,8,1698.33,debit,Shopping,Home Decor,AMAZON PAY SELLER SERVICES 26102025 TXN708093,amazon online shopping,NetBanking,false,false,0.8634,173762.42,2025-10-26T19:17:00Z,rule_based,csv_import,false,0.0658,false,"Navi Mumbai, MH",,"{""month"": 10, ""day_of_week"": 6, ""hour"": 19, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 173762.42, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.4407, ""daily_txn_freq"": 2.89, ""avg_spend_per_category"": 1407.07, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
87,1,1,9,5144.05,debit,Shopping,Electronics,FLIPKART INTERNET PVT LTD 18102025 TXN699573,flipkart online shopping,UPI,false,false,0.825,168618.37,2025-10-18T19:24:00Z,tfidf_classifier,csv_import,false,0.1477,false,"Mumbai, MH",,"{""month"": 10, ""day_of_week"": 5, ""hour"": 19, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 168618.37, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 8.0979, ""daily_txn_freq"": 2.11, ""avg_spend_per_category"": 1483.79, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
88,1,1,22,4399.48,debit,Shopping,Electronics,MYNTRA FASHION STORE 26102025 TXN232378,myntra online shopping,NetBanking,false,false,0.9348,164218.89,2025-10-26T17:24:00Z,ml_model,csv_import,false,0.0483,false,"Mumbai, MH",,"{""month"": 10, ""day_of_week"": 6, ""hour"": 17, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 164218.89, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 6.4433, ""daily_txn_freq"": 4.06, ""avg_spend_per_category"": 1464.18, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
89,1,1,12,777.47,debit,Transport,Cab,HPCL PETROL PUMP 4567 01102025 TXN592296,hpcl transport,Card,false,false,0.864,163441.42,2025-10-01T09:26:00Z,tfidf_classifier,csv_import,false,0.098,false,"Thane, MH",,"{""month"": 10, ""day_of_week"": 2, ""hour"": 9, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 163441.42, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 3.1456, ""daily_txn_freq"": 3.98, ""avg_spend_per_category"": 457.49, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
90,1,1,12,715.58,debit,Transport,Petrol,HPCL PETROL PUMP 4567 13102025 TXN667296,hpcl transport,UPI,false,false,0.9003,162725.84,2025-10-13T18:40:00Z,rule_based,csv_import,false,0.0957,false,"Thane, MH",,"{""month"": 10, ""day_of_week"": 0, ""hour"": 18, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 162725.84, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.6298, ""daily_txn_freq"": 4.49, ""avg_spend_per_category"": 439.48, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
91,1,1,12,577.92,debit,Transport,Cab,HPCL PETROL PUMP 4567 14102025 TXN565230,hpcl transport,UPI,false,false,0.9102,162147.92,2025-10-14T08:48:00Z,sentence_transformer,csv_import,false,0.0255,false,"Mumbai, MH",,"{""month"": 10, ""day_of_week"": 1, ""hour"": 8, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 162147.92, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 1.4827, ""daily_txn_freq"": 2.03, ""avg_spend_per_category"": 379.97, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
92,1,1,11,474.45,debit,Transport,Cab,OLA CABS PVT LTD BANGALORE 05102025 TXN278240,ola cabs transport,UPI,false,false,0.8303,161673.47,2025-10-05T09:33:00Z,tfidf_classifier,csv_import,false,0.0944,false,"Mumbai, MH",,"{""month"": 10, ""day_of_week"": 6, ""hour"": 9, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 161673.47, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.6204, ""daily_txn_freq"": 2.74, ""avg_spend_per_category"": 413.31, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
93,1,1,11,394.68,debit,Transport,Metro,OLA CABS PVT LTD BANGALORE 08102025 TXN109853,ola cabs transport,Card,false,false,0.9372,161278.79,2025-10-08T19:40:00Z,rule_based,csv_import,false,0.0289,false,"Thane, MH",,"{""month"": 10, ""day_of_week"": 2, ""hour"": 19, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 161278.79, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -0.0443, ""daily_txn_freq"": 4.46, ""avg_spend_per_category"": 367.86, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
94,1,1,11,199.41,debit,Transport,Petrol,OLA CABS PVT LTD BANGALORE 14102025 TXN994787,ola cabs transport,Card,false,false,0.8339,161079.38,2025-10-14T18:29:00Z,tfidf_classifier,csv_import,false,0.0886,false,"Dadar, MH",,"{""month"": 10, ""day_of_week"": 1, ""hour"": 18, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 161079.38, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -1.6716, ""daily_txn_freq"": 2.04, ""avg_spend_per_category"": 431.88, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
95,1,1,10,474.45,debit,Transport,Metro,UBER INDIA TECH PVT LTD 01102025 TXN916118,uber transport,UPI,false,false,0.9384,160604.93,2025-10-01T19:17:00Z,tfidf_classifier,csv_import,false,0.1199,false,"Thane, MH",,"{""month"": 10, ""day_of_week"": 2, ""hour"": 19, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 160604.93, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.6204, ""daily_txn_freq"": 3.72, ""avg_spend_per_category"": 356.82, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
96,1,1,14,1403.86,debit,Healthcare,Lab Test,PRACTO ONLINE CONSULTATION 08102025 TXN904751,practo healthcare,NetBanking,false,false,0.8885,159201.07,2025-10-08T13:39:00Z,rule_based,csv_import,false,0.1242,false,"Mumbai, MH",,"{""month"": 10, ""day_of_week"": 2, ""hour"": 13, ""rolling_avg_spend"": 500.0, ""category_volatility"": 0.6, ""balance_after_txn"": 159201.07, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 6.0257, ""daily_txn_freq"": 4.16, ""avg_spend_per_category"": 529.27, ""spend_std_dev"": 140.0, ""expense_volatility"": 60.0, ""is_odd_hour"": 0}"
97,1,1,19,6072.99,debit,Travel,Hotel,MAKEMYTRIP ONLINE TRAVEL 24102025 PNR2784572192,makemytrip travel booking,NetBanking,false,false,0.8272,153128.08,2025-10-24T09:37:00Z,ml_model,csv_import,true,0.759,false,"Delhi, DL",,"{""month"": 10, ""day_of_week"": 4, ""hour"": 9, ""rolling_avg_spend"": 3000.0, ""category_volatility"": 0.72, ""balance_after_txn"": 153128.08, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 3.4144, ""daily_txn_freq"": 2.76, ""avg_spend_per_category"": 2727.03, ""spend_std_dev"": 840.0, ""expense_volatility"": 72.0, ""is_odd_hour"": 0}"
98,1,1,21,12368.49,debit,Finance,Credit Card Bill,ICICI CREDIT CARD BILL PAYMENT OCT2025 REF964749,icici credit card bill payment monthly,NEFT,true,true,0.96,140759.59,2025-10-25T11:30:00Z,rule_based,csv_import,false,0.0767,true,"Mumbai, MH",RG-CCBILL-001,"{""month"": 10, ""day_of_week"": 5, ""hour"": 11, ""rolling_avg_spend"": 18000.0, ""category_volatility"": 0.05, ""balance_after_txn"": 140759.59, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -1.0429, ""daily_txn_freq"": 4.39, ""avg_spend_per_category"": 16525.02, ""spend_std_dev"": 5040.0, ""expense_volatility"": 5.0, ""is_odd_hour"": 0}"
99,1,1,9,1922.26,debit,Shopping,Weekend Outing,FLIPKART INTERNET PVT LTD 26102025 TXN859396,flipkart weekend purchase,Card,false,false,0.9251,138837.33,2025-10-26T20:04:00Z,ml_model,csv_import,false,0.0417,false,"Bandra, MH",,"{""month"": 10, ""day_of_week"": 6, ""hour"": 20, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 138837.33, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.9384, ""daily_txn_freq"": 1.05, ""avg_spend_per_category"": 1521.94, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
100,1,1,24,1523.72,debit,Entertainment,Movie Tickets,DOMINOS PIZZA ORDER 27102025 TXN807617,domino's pizza weekend purchase,UPI,false,false,0.8507,137313.61,2025-10-27T19:43:00Z,ml_model,csv_import,false,0.149,false,"Mumbai, MH",,"{""month"": 10, ""day_of_week"": 0, ""hour"": 19, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 137313.61, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.0527, ""daily_txn_freq"": 3.27, ""avg_spend_per_category"": 1581.24, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
101,1,1,25,424.19,debit,Shopping,Movie Tickets,BOOKMYSHOW TICKETS 27102025 TXN419149,bookmyshow weekend purchase,Card,false,false,0.7974,136889.42,2025-10-27T22:19:00Z,rule_based,csv_import,false,0.1453,false,"Mumbai, MH",,"{""month"": 10, ""day_of_week"": 0, ""hour"": 22, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 136889.42, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -2.3907, ""daily_txn_freq"": 2.36, ""avg_spend_per_category"": 1422.61, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
102,1,1,,120000.0,credit,Salary,Monthly Salary,SALARY CREDIT NEFT - TECHCORP INDIA - NOV2025 - REF879238,salary credit techcorp india monthly,NEFT,true,true,0.98,256889.42,2025-11-01T09:15:00Z,rule_based,csv_import,false,0.02,true,"Mumbai, MH",RG-SALARY-001,"{""month"": 11, ""day_of_week"": 5, ""hour"": 9, ""rolling_avg_spend"": 120000.0, ""category_volatility"": 0.01, ""balance_after_txn"": 256889.42, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.0, ""daily_txn_freq"": 3.44, ""avg_spend_per_category"": 121929.24, ""spend_std_dev"": 33600.0, ""expense_volatility"": 1.0, ""is_odd_hour"": 0}"
103,1,1,,22000.0,debit,Rent,Monthly Rent,NEFT TO LANDLORD RAJESH KUMAR - RENT NOV2025 - REF715870,rent payment landlord monthly,NEFT,true,true,0.97,234889.42,2025-11-02T10:00:00Z,rule_based,csv_import,false,0.03,true,"Mumbai, MH",RG-RENT-001,"{""month"": 11, ""day_of_week"": 6, ""hour"": 10, ""rolling_avg_spend"": 22000.0, ""category_volatility"": 0.0, ""balance_after_txn"": 234889.42, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.0, ""daily_txn_freq"": 3.6, ""avg_spend_per_category"": 18959.8, ""spend_std_dev"": 6160.0, ""expense_volatility"": 0.0, ""is_odd_hour"": 0}"
104,1,1,16,10000.0,debit,Investments,Mutual Fund SIP,SBI MUTUAL FUND SIP AUTO DEBIT - NOV2025 - FOLIO12345,sbi mutual fund sip auto debit monthly,Auto-Debit,true,true,0.97,224889.42,2025-11-05T10:30:00Z,rule_based,csv_import,false,0.02,true,"Mumbai, MH",RG-SIP-001,"{""month"": 11, ""day_of_week"": 2, ""hour"": 10, ""rolling_avg_spend"": 5000.0, ""category_volatility"": 0.04, ""balance_after_txn"": 224889.42, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 3.3333, ""daily_txn_freq"": 2.45, ""avg_spend_per_category"": 4198.04, ""spend_std_dev"": 1400.0, ""expense_volatility"": 4.0, ""is_odd_hour"": 0}"
105,1,1,5,599.0,debit,Utilities,Mobile Recharge,JIO PREPAID RECHARGE UPI 06112025 REF9209880,jio prepaid recharge monthly,UPI,false,true,0.95,224290.42,2025-11-06T11:00:00Z,rule_based,csv_import,false,0.04,false,"Mumbai, MH",RG-JIO-001,"{""month"": 11, ""day_of_week"": 3, ""hour"": 11, ""rolling_avg_spend"": 600.0, ""category_volatility"": 0.08, ""balance_after_txn"": 224290.42, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -0.0056, ""daily_txn_freq"": 3.15, ""avg_spend_per_category"": 705.37, ""spend_std_dev"": 168.0, ""expense_volatility"": 8.0, ""is_odd_hour"": 0}"
106,1,1,7,649.0,debit,Entertainment,Streaming,NETFLIX INDIA PVT LTD AUTO DEBIT 08112025,netflix india subscription monthly,Auto-Debit,false,true,0.96,223641.42,2025-11-08T14:00:00Z,rule_based,csv_import,false,0.03,false,"Mumbai, MH",RG-NETFLIX-001,"{""month"": 11, ""day_of_week"": 5, ""hour"": 14, ""rolling_avg_spend"": 300.0, ""category_volatility"": 0.35, ""balance_after_txn"": 223641.42, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 3.8778, ""daily_txn_freq"": 1.98, ""avg_spend_per_category"": 322.83, ""spend_std_dev"": 84.0, ""expense_volatility"": 35.0, ""is_odd_hour"": 0}"
107,1,1,6,999.0,debit,Utilities,Broadband,AIRTEL BROADBAND MONTHLY BILL NOV2025 REF327823,airtel broadband monthly bill,Auto-Debit,false,true,0.95,222642.42,2025-11-10T09:30:00Z,rule_based,csv_import,false,0.03,false,"Mumbai, MH",RG-AIRTEL-001,"{""month"": 11, ""day_of_week"": 0, ""hour"": 9, ""rolling_avg_spend"": 600.0, ""category_volatility"": 0.08, ""balance_after_txn"": 222642.42, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.2167, ""daily_txn_freq"": 2.55, ""avg_spend_per_category"": 708.13, ""spend_std_dev"": 168.0, ""expense_volatility"": 8.0, ""is_odd_hour"": 0}"
108,1,1,23,119.0,debit,Entertainment,Music Streaming,SPOTIFY INDIA MUSIC SUBSCRIPTION 12112025,spotify india music subscription,Auto-Debit,false,true,0.95,222523.42,2025-11-12T10:00:00Z,rule_based,csv_import,false,0.03,false,"Mumbai, MH",RG-SPOTIFY-001,"{""month"": 11, ""day_of_week"": 2, ""hour"": 10, ""rolling_avg_spend"": 300.0, ""category_volatility"": 0.35, ""balance_after_txn"": 222523.42, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -2.0111, ""daily_txn_freq"": 3.99, ""avg_spend_per_category"": 251.92, ""spend_std_dev"": 84.0, ""expense_volatility"": 35.0, ""is_odd_hour"": 0}"
109,1,1,1,346.75,debit,Food & Dining,Online Food Order,SWIGGY ORDER* 1234567 18112025 TXN989227,swiggy food order,Card,false,false,0.8138,222176.67,2025-11-18T20:22:00Z,rule_based,csv_import,false,0.0504,false,"Mumbai, MH",,"{""month"": 11, ""day_of_week"": 1, ""hour"": 20, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 222176.67, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -0.031, ""daily_txn_freq"": 1.18, ""avg_spend_per_category"": 326.69, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
110,1,1,1,125.97,debit,Food & Dining,Online Food Order,SWIGGY ORDER* 1234567 05112025 TXN714867,swiggy food order,UPI,false,false,0.922,222050.7,2025-11-05T21:36:00Z,rule_based,csv_import,false,0.1424,false,"Thane, MH",,"{""month"": 11, ""day_of_week"": 2, ""hour"": 21, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 222050.7, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -2.1336, ""daily_txn_freq"": 3.71, ""avg_spend_per_category"": 390.41, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
111,1,1,1,741.64,debit,Food & Dining,Online Food Order,SWIGGY ORDER* 1234567 20112025 TXN793169,swiggy food order,UPI,false,false,0.8198,221309.06,2025-11-20T08:17:00Z,ml_model,csv_import,false,0.1478,false,"Mumbai, MH",,"{""month"": 11, ""day_of_week"": 3, ""hour"": 8, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 221309.06, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 3.7299, ""daily_txn_freq"": 3.06, ""avg_spend_per_category"": 282.21, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
112,1,1,24,362.04,debit,Food & Dining,Online Food Order,DOMINOS PIZZA ORDER 09112025 TXN599380,domino's pizza food order,Card,false,false,0.9167,220947.02,2025-11-09T08:08:00Z,sentence_transformer,csv_import,false,0.0382,false,"Navi Mumbai, MH",,"{""month"": 11, ""day_of_week"": 6, ""hour"": 8, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 220947.02, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.1147, ""daily_txn_freq"": 2.76, ""avg_spend_per_category"": 412.36, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
113,1,1,24,429.37,debit,Food & Dining,Online Food Order,DOMINOS PIZZA ORDER 02112025 TXN163780,domino's pizza food order,Card,false,false,0.9271,220517.65,2025-11-02T20:50:00Z,tfidf_classifier,csv_import,false,0.0933,false,"Mumbai, MH",,"{""month"": 11, ""day_of_week"": 6, ""hour"": 20, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 220517.65, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.7559, ""daily_txn_freq"": 2.72, ""avg_spend_per_category"": 407.36, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
114,1,1,24,179.38,debit,Food & Dining,Cafe,DOMINOS PIZZA ORDER 03112025 TXN763829,domino's pizza food order,Card,false,false,0.8571,220338.27,2025-11-03T08:20:00Z,ml_model,csv_import,false,0.0402,false,"Navi Mumbai, MH",,"{""month"": 11, ""day_of_week"": 0, ""hour"": 8, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 220338.27, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -1.625, ""daily_txn_freq"": 2.77, ""avg_spend_per_category"": 340.23, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
115,1,1,24,516.11,debit,Food & Dining,Cafe,DOMINOS PIZZA ORDER 26112025 TXN325468,domino's pizza food order,Card,false,false,0.8677,219822.16,2025-11-26T20:07:00Z,rule_based,csv_import,false,0.143,false,"Navi Mumbai, MH",,"{""month"": 11, ""day_of_week"": 2, ""hour"": 20, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 219822.16, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 1.582, ""daily_txn_freq"": 2.19, ""avg_spend_per_category"": 343.49, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
116,1,1,2,365.93,debit,Food & Dining,Restaurant,ZOMATO* ORDER 9876543 14112025 TXN260053,zomato food order,Card,false,false,0.8101,219456.23,2025-11-14T20:06:00Z,sentence_transformer,csv_import,false,0.1264,false,"Mumbai, MH",,"{""month"": 11, ""day_of_week"": 4, ""hour"": 20, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 219456.23, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.1517, ""daily_txn_freq"": 2.51, ""avg_spend_per_category"": 384.24, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
117,1,1,24,120.19,debit,Food & Dining,Cafe,DOMINOS PIZZA ORDER 12112025 TXN445658,domino's pizza food order,UPI,false,false,0.8616,219336.04,2025-11-12T21:08:00Z,tfidf_classifier,csv_import,false,0.1731,false,"Mumbai, MH",,"{""month"": 11, ""day_of_week"": 2, ""hour"": 21, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 219336.04, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -2.1887, ""daily_txn_freq"": 4.39, ""avg_spend_per_category"": 364.06, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
118,1,1,24,222.53,debit,Food & Dining,Online Food Order,DOMINOS PIZZA ORDER 12112025 TXN988432,domino's pizza food order,UPI,false,false,0.8525,219113.51,2025-11-12T08:36:00Z,ml_model,csv_import,false,0.1251,false,"Mumbai, MH",,"{""month"": 11, ""day_of_week"": 2, ""hour"": 8, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 219113.51, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -1.214, ""daily_txn_freq"": 3.67, ""avg_spend_per_category"": 360.37, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
119,1,1,20,1918.01,debit,Groceries,Dairy,RELIANCE FRESH STORE 12 28112025 TXN683783,reliance fresh grocery purchase,UPI,false,false,0.9053,217195.5,2025-11-28T18:49:00Z,ml_model,csv_import,false,0.0229,false,"Thane, MH",,"{""month"": 11, ""day_of_week"": 4, ""hour"": 18, ""rolling_avg_spend"": 1200.0, ""category_volatility"": 0.21, ""balance_after_txn"": 217195.5, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 1.9945, ""daily_txn_freq"": 3.46, ""avg_spend_per_category"": 1108.31, ""spend_std_dev"": 336.0, ""expense_volatility"": 21.0, ""is_odd_hour"": 0}"
120,1,1,3,2635.62,debit,Groceries,Dairy,BIGBASKET ONLINE GRC 11112025 TXN789275,bigbasket grocery purchase,Card,false,false,0.8297,214559.88,2025-11-11T15:00:00Z,sentence_transformer,csv_import,false,0.0292,false,"Mumbai, MH",,"{""month"": 11, ""day_of_week"": 1, ""hour"": 15, ""rolling_avg_spend"": 1200.0, ""category_volatility"": 0.21, ""balance_after_txn"": 214559.88, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 3.9878, ""daily_txn_freq"": 2.32, ""avg_spend_per_category"": 1177.75, ""spend_std_dev"": 336.0, ""expense_volatility"": 21.0, ""is_odd_hour"": 0}"
121,1,1,20,1108.27,debit,Groceries,Dairy,RELIANCE FRESH STORE 12 06112025 TXN725185,reliance fresh grocery purchase,UPI,false,false,0.9437,213451.61,2025-11-06T15:19:00Z,rule_based,csv_import,false,0.0357,false,"Mumbai, MH",,"{""month"": 11, ""day_of_week"": 3, ""hour"": 15, ""rolling_avg_spend"": 1200.0, ""category_volatility"": 0.21, ""balance_after_txn"": 213451.61, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -0.2548, ""daily_txn_freq"": 3.36, ""avg_spend_per_category"": 1090.61, ""spend_std_dev"": 336.0, ""expense_volatility"": 21.0, ""is_odd_hour"": 0}"
122,1,1,20,1437.72,debit,Groceries,Household,RELIANCE FRESH STORE 12 22112025 TXN326040,reliance fresh grocery purchase,NetBanking,false,false,0.8359,212013.89,2025-11-22T16:31:00Z,tfidf_classifier,csv_import,false,0.0311,false,"Thane, MH",,"{""month"": 11, ""day_of_week"": 5, ""hour"": 16, ""rolling_avg_spend"": 1200.0, ""category_volatility"": 0.21, ""balance_after_txn"": 212013.89, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.6603, ""daily_txn_freq"": 2.84, ""avg_spend_per_category"": 1108.04, ""spend_std_dev"": 336.0, ""expense_volatility"": 21.0, ""is_odd_hour"": 0}"
123,1,1,8,1282.65,debit,Shopping,Electronics,AMAZON PAY SELLER SERVICES 13112025 TXN901280,amazon online shopping,UPI,false,false,0.8334,210731.24,2025-11-13T20:03:00Z,sentence_transformer,csv_import,false,0.1434,false,"Mumbai, MH",,"{""month"": 11, ""day_of_week"": 3, ""hour"": 20, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 210731.24, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -0.483, ""daily_txn_freq"": 2.74, ""avg_spend_per_category"": 1458.39, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
124,1,1,22,1418.82,debit,Shopping,Home Decor,MYNTRA FASHION STORE 05112025 TXN945362,myntra online shopping,UPI,false,false,0.8008,209312.42,2025-11-05T17:34:00Z,sentence_transformer,csv_import,false,0.097,false,"Navi Mumbai, MH",,"{""month"": 11, ""day_of_week"": 2, ""hour"": 17, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 209312.42, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -0.1804, ""daily_txn_freq"": 1.07, ""avg_spend_per_category"": 1752.7, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
125,1,1,11,582.12,debit,Transport,Petrol,OLA CABS PVT LTD BANGALORE 19112025 TXN403578,ola cabs transport,UPI,false,false,0.8727,208730.3,2025-11-19T19:36:00Z,ml_model,csv_import,false,0.0406,false,"Dadar, MH",,"{""month"": 11, ""day_of_week"": 2, ""hour"": 19, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 208730.3, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 1.5177, ""daily_txn_freq"": 2.61, ""avg_spend_per_category"": 430.34, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
